ID,innings,BattingTeam,TotalRuns,AvgWickets,MaxOvers
1178411,2,Rajasthan Royals,162,0.043478260869565216,19
1178412,1,Kings XI Punjab,163,0.05737704918032787,19
1178412,2,Delhi Capitals,166,0.03968253968253968,19
1178413,1,Kolkata Knight Riders,159,0.06451612903225806,19
1178413,2,Sunrisers Hyderabad,161,0.010638297872340425,14
1178414,1,Royal Challengers Bangalore,161,0.05737704918032787,19
1178414,2,Chennai Super Kings,160,0.06504065040650407,19
1178415,1,Rajasthan Royals,191,0.04838709677419355,19
1178415,2,Delhi Capitals,193,0.03418803418803419,19
1178416,1,Sunrisers Hyderabad,175,0.024390243902439025,19
1178416,2,Chennai Super Kings,176,0.03305785123966942,19
1178417,1,Royal Challengers Bangalore,202,0.032,19
1178417,2,Kings XI Punjab,185,0.056451612903225805,19
1178418,1,Kolkata Knight Riders,175,0.04878048780487805,19
1178418,2,Rajasthan Royals,177,0.05785123966942149,19
1178419,1,Mumbai Indians,155,0.032520325203252036,19
1178419,2,Chennai Super Kings,109,0.08928571428571429,17
1178420,1,Sunrisers Hyderabad,160,0.06504065040650407,19
1178420,2,Rajasthan Royals,161,0.025423728813559324,19
1178421,1,Delhi Capitals,187,0.041666666666666664,19
1178421,2,Royal Challengers Bangalore,171,0.05737704918032787,19
1178422,1,Kolkata Knight Riders,232,0.015873015873015872,19
1178422,2,Mumbai Indians,198,0.058333333333333334,19
1178423,1,Sunrisers Hyderabad,212,0.046153846153846156,19
1178423,2,Kings XI Punjab,167,0.06299212598425197,19
1178424,1,Royal Challengers Bangalore,62,0.22580645161290322,4
1178424,2,Rajasthan Royals,41,0.05,3
1178425,1,Chennai Super Kings,179,0.032,19
1178425,2,Delhi Capitals,99,0.10204081632653061,16
1178426,1,Mumbai Indians,162,0.040983606557377046,19
1178426,2,Sunrisers Hyderabad,162,0.04918032786885246,19
1178426,3,Sunrisers Hyderabad,8,0.5,0
1178426,4,Mumbai Indians,9,0.0,0
1178427,1,Kings XI Punjab,183,0.049586776859504134,19
1178427,2,Kolkata Knight Riders,185,0.02654867256637168,17
1178428,1,Rajasthan Royals,115,0.07142857142857142,19
1178428,2,Delhi Capitals,121,0.05102040816326531,16
1178429,1,Sunrisers Hyderabad,175,0.056910569105691054,19
1178429,2,Royal Challengers Bangalore,178,0.04878048780487805,19
1178430,1,Chennai Super Kings,170,0.04132231404958678,19
1178430,2,Kings XI Punjab,173,0.035398230088495575,17
1178431,1,Kolkata Knight Riders,133,0.0546875,19
1178431,2,Mumbai Indians,134,0.01,16
1181764,1,Chennai Super Kings,131,0.03225806451612903,19
1181764,2,Mumbai Indians,132,0.035398230088495575,18
1181766,1,Sunrisers Hyderabad,162,0.0625,19
1181766,2,Delhi Capitals,165,0.06451612903225806,19
1181767,1,Delhi Capitals,147,0.07317073170731707,19
1181767,2,Chennai Super Kings,151,0.034482758620689655,18
1181768,1,Mumbai Indians,149,0.06504065040650407,19
1181768,2,Chennai Super Kings,148,0.056451612903225805,19
1216492,1,Mumbai Indians,162,0.07258064516129033,19
1216492,2,Chennai Super Kings,166,0.041666666666666664,19
1216493,1,Delhi Capitals,157,0.0625,19
1216493,2,Kings XI Punjab,157,0.06557377049180328,19
1216493,3,Kings XI Punjab,2,0.6666666666666666,0
1216493,4,Delhi Capitals,3,0.0,0
1216494,1,Kolkata Knight Riders,84,0.06611570247933884,19
1216494,2,Royal Challengers Bangalore,85,0.023809523809523808,13
1216495,1,Mumbai Indians,149,0.06666666666666667,19
1216495,2,Sunrisers Hyderabad,151,0.0,17
1216496,1,Rajasthan Royals,216,0.0546875,19
1216496,2,Chennai Super Kings,200,0.04838709677419355,19
1216497,1,Kolkata Knight Riders,194,0.048,19
1216497,2,Delhi Capitals,135,0.072,19
1216498,1,Kings XI Punjab,126,0.056,19
1216498,2,Sunrisers Hyderabad,114,0.08130081300813008,19
1216499,1,Royal Challengers Bangalore,164,0.04878048780487805,19
1216499,2,Mumbai Indians,166,0.04132231404958678,19
1216500,1,Delhi Capitals,184,0.06299212598425197,19
1216500,2,Rajasthan Royals,138,0.07936507936507936,19
1216501,1,Kolkata Knight Riders,167,0.07936507936507936,19
1216501,2,Chennai Super Kings,157,0.040983606557377046,19
1216502,1,Royal Challengers Bangalore,120,0.056451612903225805,19
1216502,2,Sunrisers Hyderabad,121,0.05555555555555555,14
1216503,1,Mumbai Indians,191,0.032,19
1216503,2,Kings XI Punjab,143,0.064,19
1216504,1,Kolkata Knight Riders,174,0.046875,19
1216504,2,Rajasthan Royals,137,0.0743801652892562,19
1216505,1,Royal Challengers Bangalore,152,0.056910569105691054,19
1216505,2,Delhi Capitals,154,0.03418803418803419,18
1216506,1,Kings XI Punjab,153,0.049586776859504134,19
1216506,2,Chennai Super Kings,154,0.008620689655172414,18
1216507,1,Sunrisers Hyderabad,158,0.032520325203252036,19
1216507,2,Rajasthan Royals,163,0.04132231404958678,19
1216508,1,Mumbai Indians,195,0.03816793893129771,19
1216508,2,Kolkata Knight Riders,146,0.07317073170731707,19
1216509,1,Chennai Super Kings,179,0.03225806451612903,19
1216509,2,Delhi Capitals,185,0.040983606557377046,19
1216510,1,Kings XI Punjab,206,0.024,19
1216510,2,Royal Challengers Bangalore,109,0.09259259259259259,16
1216511,1,Mumbai Indians,193,0.031496062992125984,19
1216511,2,Rajasthan Royals,136,0.09090909090909091,18
1216512,1,Kolkata Knight Riders,163,0.04132231404958678,19
1216512,2,Sunrisers Hyderabad,163,0.04878048780487805,19
1216512,3,Sunrisers Hyderabad,2,0.6666666666666666,0
1216512,4,Kolkata Knight Riders,3,0.0,0
1216513,1,Kings XI Punjab,178,0.032520325203252036,19
1216513,2,Chennai Super Kings,181,0.0,17
1216514,1,Rajasthan Royals,154,0.04918032786885246,19
1216514,2,Royal Challengers Bangalore,158,0.017241379310344827,19
1216515,1,Delhi Capitals,228,0.03278688524590164,19
1216515,2,Kolkata Knight Riders,210,0.06299212598425197,19
1216516,1,Sunrisers Hyderabad,164,0.0390625,19
1216516,2,Chennai Super Kings,157,0.04032258064516129,19
1216517,1,Mumbai Indians,176,0.049586776859504134,19
1216517,2,Kings XI Punjab,176,0.04838709677419355,19
1216517,3,Kings XI Punjab,5,0.3333333333333333,0
1216517,4,Mumbai Indians,5,0.16666666666666666,0
1216517,5,Mumbai Indians,11,0.125,0
1216517,6,Kings XI Punjab,15,0.0,0
1216518,1,Rajasthan Royals,154,0.04878048780487805,19
1216518,2,Sunrisers Hyderabad,156,0.017543859649122806,18
1216519,1,Delhi Capitals,196,0.031746031746031744,19
1216519,2,Royal Challengers Bangalore,137,0.07142857142857142,19
1216520,1,Kolkata Knight Riders,149,0.07317073170731707,19
1216520,2,Kings XI Punjab,150,0.017543859649122806,18
1216521,1,Chennai Super Kings,114,0.072,19
1216521,2,Mumbai Indians,116,0.0,12
1216522,1,Rajasthan Royals,177,0.046511627906976744,19
1216522,2,Royal Challengers Bangalore,179,0.023076923076923078,19
1216523,1,Kolkata Knight Riders,164,0.04838709677419355,19
1216523,2,Kings XI Punjab,162,0.041666666666666664,19
1216524,1,Sunrisers Hyderabad,219,0.016129032258064516,19
1216524,2,Delhi Capitals,131,0.08403361344537816,18
1216525,1,Royal Challengers Bangalore,169,0.030534351145038167,19
1216525,2,Chennai Super Kings,132,0.064,19
1216526,1,Kolkata Knight Riders,148,0.04,19
1216526,2,Mumbai Indians,149,0.019801980198019802,16
1216527,1,Kings XI Punjab,223,0.015748031496062992,19
1216527,2,Rajasthan Royals,226,0.04878048780487805,19
1216528,1,Chennai Super Kings,167,0.04918032786885246,19
1216528,2,Sunrisers Hyderabad,147,0.06349206349206349,19
1216529,1,Delhi Capitals,162,0.032,19
1216529,2,Mumbai Indians,166,0.040983606557377046,19
1216530,1,Kolkata Knight Riders,191,0.05737704918032787,19
1216530,2,Rajasthan Royals,131,0.07317073170731707,19
1216531,1,Royal Challengers Bangalore,171,0.048,19
1216531,2,Kings XI Punjab,177,0.015873015873015872,19
1216532,1,Sunrisers Hyderabad,162,0.032520325203252036,19
1216532,2,Delhi Capitals,147,0.056451612903225805,19
1216533,1,Chennai Super Kings,125,0.040983606557377046,19
1216533,2,Rajasthan Royals,126,0.02830188679245283,17
1216534,1,Royal Challengers Bangalore,163,0.04032258064516129,19
1216534,2,Sunrisers Hyderabad,153,0.08196721311475409,19
1216535,1,Delhi Capitals,110,0.07377049180327869,19
1216535,2,Mumbai Indians,111,0.011494252873563218,14
1216536,1,Kolkata Knight Riders,172,0.04132231404958678,19
1216536,2,Chennai Super Kings,178,0.032,19
1216537,1,Kings XI Punjab,185,0.031007751937984496,19
1216537,2,Rajasthan Royals,186,0.027777777777777776,17
1216538,1,Mumbai Indians,208,0.04065040650406504,19
1216538,2,Sunrisers Hyderabad,174,0.05426356589147287,19
1216539,1,Delhi Capitals,175,0.024390243902439025,19
1216539,2,Chennai Super Kings,131,0.056451612903225805,19
1216540,1,Royal Challengers Bangalore,194,0.016,19
1216540,2,Kolkata Knight Riders,112,0.07317073170731707,19
1216541,1,Mumbai Indians,195,0.04,19
1216541,2,Rajasthan Royals,196,0.017094017094017096,18
1216542,1,Sunrisers Hyderabad,201,0.048,19
1216542,2,Kings XI Punjab,132,0.0970873786407767,16
1216543,1,Delhi Capitals,161,0.0546875,19
1216543,2,Rajasthan Royals,148,0.06451612903225806,19
1216544,1,Royal Challengers Bangalore,145,0.047244094488188976,19
1216544,2,Chennai Super Kings,150,0.017699115044247787,18
1216545,1,Sunrisers Hyderabad,142,0.032520325203252036,19
1216545,2,Kolkata Knight Riders,145,0.026785714285714284,17
1216546,1,Delhi Capitals,164,0.04065040650406504,19
1216546,2,Kings XI Punjab,167,0.041666666666666664,18
1216547,1,Royal Challengers Bangalore,201,0.024390243902439025,19
1216547,2,Mumbai Indians,201,0.04,19
1216547,3,Mumbai Indians,7,0.16666666666666666,0
1216547,4,Royal Challengers Bangalore,11,0.0,0
1237177,1,Mumbai Indians,200,0.04132231404958678,19
1237177,2,Delhi Capitals,143,0.06349206349206349,19
1237178,1,Royal Challengers Bangalore,131,0.056451612903225805,19
1237178,2,Sunrisers Hyderabad,132,0.032520325203252036,19
1237180,1,Delhi Capitals,189,0.024,19
1237180,2,Sunrisers Hyderabad,172,0.064,19
1237181,1,Delhi Capitals,156,0.056910569105691054,19
1237181,2,Mumbai Indians,157,0.044642857142857144,18
1254058,1,Mumbai Indians,159,0.07258064516129033,19
1254058,2,Royal Challengers Bangalore,160,0.06349206349206349,19
1254059,1,Chennai Super Kings,188,0.056910569105691054,19
1254059,2,Delhi Capitals,190,0.02586206896551724,18
1254060,1,Kolkata Knight Riders,187,0.04878048780487805,19
1254060,2,Sunrisers Hyderabad,177,0.04,19
1254061,1,Punjab Kings,221,0.047619047619047616,19
1254061,2,Rajasthan Royals,217,0.05511811023622047,19
1254062,1,Mumbai Indians,152,0.08130081300813008,19
1254062,2,Kolkata Knight Riders,142,0.05737704918032787,19
1254063,1,Royal Challengers Bangalore,149,0.06299212598425197,19
1254063,2,Sunrisers Hyderabad,143,0.07142857142857142,19
1254064,1,Delhi Capitals,147,0.06451612903225806,19
1254064,2,Rajasthan Royals,150,0.058823529411764705,19
1254065,1,Punjab Kings,106,0.06451612903225806,19
1254065,2,Chennai Super Kings,107,0.041666666666666664,15
1254066,1,Mumbai Indians,150,0.04,19
1254066,2,Sunrisers Hyderabad,137,0.08333333333333333,19
1254067,1,Royal Challengers Bangalore,204,0.03125,19
1254067,2,Kolkata Knight Riders,166,0.06504065040650407,19
1254068,1,Punjab Kings,195,0.03278688524590164,19
1254068,2,Delhi Capitals,198,0.034782608695652174,18
1254069,1,Chennai Super Kings,188,0.06976744186046512,19
1254069,2,Rajasthan Royals,143,0.06976744186046512,19
1254070,1,Mumbai Indians,137,0.075,19
1254070,2,Delhi Capitals,138,0.03305785123966942,19
1254071,1,Punjab Kings,120,0.08333333333333333,19
1254071,2,Sunrisers Hyderabad,121,0.008620689655172414,18
1254072,1,Chennai Super Kings,220,0.023255813953488372,19
1254072,2,Kolkata Knight Riders,202,0.08130081300813008,19
1254073,1,Rajasthan Royals,177,0.0703125,19
1254073,2,Royal Challengers Bangalore,181,0.0,16
1254074,1,Mumbai Indians,131,0.04918032786885246,19
1254074,2,Punjab Kings,132,0.00909090909090909,17
1254075,1,Kolkata Knight Riders,133,0.07142857142857142,19
1254075,2,Rajasthan Royals,134,0.03333333333333333,18
1254076,1,Chennai Super Kings,191,0.032,19
1254076,2,Royal Challengers Bangalore,122,0.072,19
1254077,1,Delhi Capitals,159,0.032520325203252036,19
1254077,2,Sunrisers Hyderabad,159,0.056,19
1254077,3,Sunrisers Hyderabad,7,0.0,0
1254077,4,Delhi Capitals,8,0.0,0
1254078,1,Punjab Kings,123,0.07258064516129033,19
1254078,2,Kolkata Knight Riders,126,0.04950495049504951,16
1254079,1,Royal Challengers Bangalore,171,0.040983606557377046,19
1254079,2,Delhi Capitals,170,0.03278688524590164,19
1254080,1,Sunrisers Hyderabad,171,0.023809523809523808,19
1254080,2,Chennai Super Kings,173,0.02631578947368421,18
1254081,1,Rajasthan Royals,171,0.03225806451612903,19
1254081,2,Mumbai Indians,172,0.02654867256637168,18
1254082,1,Kolkata Knight Riders,154,0.049586776859504134,19
1254082,2,Delhi Capitals,156,0.028846153846153848,16
1254083,1,Punjab Kings,179,0.04032258064516129,19
1254083,2,Royal Challengers Bangalore,145,0.06557377049180328,19
1254084,1,Chennai Super Kings,218,0.03125,19
1254084,2,Mumbai Indians,219,0.046875,19
1254085,1,Rajasthan Royals,220,0.0234375,19
1254085,2,Sunrisers Hyderabad,165,0.06299212598425197,19
1254086,1,Punjab Kings,166,0.04918032786885246,19
1254086,2,Delhi Capitals,167,0.027522935779816515,17
1254087,1,Royal Challengers Bangalore,92,0.0847457627118644,18
1254087,2,Kolkata Knight Riders,94,0.015384615384615385,9
1254088,1,Mumbai Indians,235,0.072,19
1254088,2,Sunrisers Hyderabad,193,0.06451612903225806,19
1254089,1,Chennai Super Kings,189,0.032,19
1254089,2,Rajasthan Royals,190,0.02702702702702703,17
1254090,1,Royal Challengers Bangalore,164,0.056,19
1254090,2,Punjab Kings,158,0.047619047619047616,19
1254091,1,Sunrisers Hyderabad,134,0.056,19
1254091,2,Chennai Super Kings,139,0.03305785123966942,19
1254092,1,Delhi Capitals,127,0.07258064516129033,19
1254092,2,Kolkata Knight Riders,130,0.061946902654867256,18
1254093,1,Rajasthan Royals,90,0.07317073170731707,19
1254093,2,Mumbai Indians,94,0.03773584905660377,8
1254094,1,Chennai Super Kings,134,0.047244094488188976,19
1254094,2,Punjab Kings,139,0.04819277108433735,12
1254095,1,Sunrisers Hyderabad,141,0.056451612903225805,19
1254095,2,Royal Challengers Bangalore,137,0.04918032786885246,19
1254096,1,Mumbai Indians,155,0.046875,19
1254096,2,Kolkata Knight Riders,159,0.03225806451612903,15
1254097,1,Delhi Capitals,154,0.047619047619047616,19
1254097,2,Rajasthan Royals,121,0.048,19
1254098,1,Kolkata Knight Riders,171,0.047619047619047616,19
1254098,2,Chennai Super Kings,172,0.06504065040650407,19
1254099,1,Punjab Kings,135,0.04878048780487805,19
1254099,2,Mumbai Indians,137,0.034482758620689655,18
1254100,1,Rajasthan Royals,164,0.04065040650406504,19
1254100,2,Sunrisers Hyderabad,167,0.025210084033613446,18
1254101,1,Delhi Capitals,164,0.03968253968253968,19
1254101,2,Royal Challengers Bangalore,166,0.024,19
1254102,1,Kolkata Knight Riders,165,0.056451612903225805,19
1254102,2,Punjab Kings,168,0.04132231404958678,19
1254103,1,Rajasthan Royals,149,0.07317073170731707,19
1254103,2,Royal Challengers Bangalore,153,0.028037383177570093,17
1254104,1,Chennai Super Kings,156,0.056,19
1254104,2,Mumbai Indians,136,0.06451612903225806,19
1254105,1,Sunrisers Hyderabad,134,0.07142857142857142,19
1254105,2,Delhi Capitals,139,0.018018018018018018,17
1254106,1,Kolkata Knight Riders,171,0.031496062992125984,19
1254106,2,Rajasthan Royals,85,0.10309278350515463,16
1254107,1,Punjab Kings,125,0.056910569105691054,19
1254107,2,Sunrisers Hyderabad,120,0.056910569105691054,19
1254108,1,Royal Challengers Bangalore,165,0.047244094488188976,19
1254108,2,Mumbai Indians,111,0.08771929824561403,18
1254109,1,Sunrisers Hyderabad,115,0.06611570247933884,19
1254109,2,Kolkata Knight Riders,119,0.03333333333333333,19
1254110,1,Chennai Super Kings,136,0.03968253968253968,19
1254110,2,Delhi Capitals,139,0.056451612903225805,19
1254111,1,Rajasthan Royals,185,0.08,19
1254111,2,Punjab Kings,183,0.03125,19
1254112,1,Mumbai Indians,129,0.06349206349206349,19
1254112,2,Delhi Capitals,132,0.05042016806722689,19
1254113,1,Royal Challengers Bangalore,156,0.04918032786885246,19
1254113,2,Chennai Super Kings,157,0.035398230088495575,18
1254114,1,Delhi Capitals,172,0.03968253968253968,19
1254114,2,Chennai Super Kings,173,0.049586776859504134,19
1254115,1,Royal Challengers Bangalore,138,0.05555555555555555,19
1254115,2,Kolkata Knight Riders,139,0.049586776859504134,19
1254116,1,Delhi Capitals,135,0.04032258064516129,19
1254116,2,Kolkata Knight Riders,136,0.056451612903225805,19
1254117,1,Chennai Super Kings,192,0.024193548387096774,19
1254117,2,Kolkata Knight Riders,165,0.06976744186046512,19
1304047,1,Chennai Super Kings,131,0.03968253968253968,19
1304047,2,Kolkata Knight Riders,133,0.036036036036036036,18
1304048,1,Mumbai Indians,177,0.040983606557377046,19
1304048,2,Delhi Capitals,179,0.05128205128205128,18
1304049,1,Royal Challengers Bangalore,205,0.015748031496062992,19
1304049,2,Punjab Kings,208,0.03968253968253968,18
1304050,1,Lucknow Super Giants,158,0.04838709677419355,19
1304050,2,Gujarat Titans,161,0.04132231404958678,19
1304051,1,Rajasthan Royals,210,0.046153846153846156,19
1304051,2,Sunrisers Hyderabad,149,0.056,19
1304052,1,Kolkata Knight Riders,128,0.08695652173913043,18
1304052,2,Royal Challengers Bangalore,132,0.05785123966942149,19
1304053,1,Chennai Super Kings,210,0.056910569105691054,19
1304053,2,Lucknow Super Giants,211,0.031007751937984496,19
1304054,1,Punjab Kings,137,0.0847457627118644,18
1304054,2,Kolkata Knight Riders,141,0.043478260869565216,14
1304055,1,Rajasthan Royals,193,0.06349206349206349,19
1304055,2,Mumbai Indians,170,0.06153846153846154,19
1304056,1,Gujarat Titans,171,0.04838709677419355,19
1304056,2,Delhi Capitals,157,0.07317073170731707,19
1304057,1,Punjab Kings,180,0.06015037593984962,19
1304057,2,Chennai Super Kings,126,0.08928571428571429,17
1304058,1,Lucknow Super Giants,169,0.05785123966942149,19
1304058,2,Sunrisers Hyderabad,157,0.07142857142857142,19
1304059,1,Rajasthan Royals,169,0.024,19
1304059,2,Royal Challengers Bangalore,173,0.04918032786885246,19
1304060,1,Mumbai Indians,161,0.03305785123966942,19
1304060,2,Kolkata Knight Riders,162,0.05154639175257732,15
1304061,1,Delhi Capitals,149,0.024193548387096774,19
1304061,2,Lucknow Super Giants,155,0.03278688524590164,19
1304062,1,Punjab Kings,189,0.07317073170731707,19
1304062,2,Gujarat Titans,190,0.03225806451612903,19
1304063,1,Chennai Super Kings,154,0.056,19
1304063,2,Sunrisers Hyderabad,155,0.01818181818181818,17
1304064,1,Mumbai Indians,151,0.04918032786885246,19
1304064,2,Royal Challengers Bangalore,152,0.02631578947368421,18
1304065,1,Delhi Capitals,215,0.04,19
1304065,2,Kolkata Knight Riders,171,0.08264462809917356,19
1304066,1,Rajasthan Royals,165,0.047619047619047616,19
1304066,2,Lucknow Super Giants,162,0.06451612903225806,19
1304067,1,Gujarat Titans,162,0.0546875,19
1304067,2,Sunrisers Hyderabad,168,0.025423728813559324,19
1304068,1,Chennai Super Kings,216,0.031496062992125984,19
1304068,2,Royal Challengers Bangalore,193,0.06976744186046512,19
1304069,1,Punjab Kings,198,0.03937007874015748,19
1304069,2,Mumbai Indians,186,0.072,19
1304070,1,Gujarat Titans,192,0.03225806451612903,19
1304070,2,Rajasthan Royals,155,0.07377049180327869,19
1304071,1,Kolkata Knight Riders,175,0.06504065040650407,19
1304071,2,Sunrisers Hyderabad,176,0.02702702702702703,17
1304072,1,Lucknow Super Giants,199,0.03225806451612903,19
1304072,2,Mumbai Indians,181,0.072,19
1304073,1,Royal Challengers Bangalore,189,0.03968253968253968,19
1304073,2,Delhi Capitals,173,0.056451612903225805,19
1304074,1,Punjab Kings,151,0.07936507936507936,19
1304074,2,Sunrisers Hyderabad,152,0.02586206896551724,18
1304075,1,Chennai Super Kings,169,0.04,19
1304075,2,Gujarat Titans,170,0.05785123966942149,19
1304076,1,Rajasthan Royals,217,0.03937007874015748,19
1304076,2,Kolkata Knight Riders,210,0.07633587786259542,19
1304077,1,Royal Challengers Bangalore,181,0.047244094488188976,19
1304077,2,Lucknow Super Giants,163,0.06299212598425197,19
1304078,1,Punjab Kings,115,0.08264462809917356,19
1304078,2,Delhi Capitals,119,0.014492753623188406,10
1304079,1,Mumbai Indians,155,0.056910569105691054,19
1304079,2,Chennai Super Kings,156,0.05511811023622047,19
1304080,1,Rajasthan Royals,222,0.016129032258064516,19
1304080,2,Delhi Capitals,207,0.0625,19
1304081,1,Gujarat Titans,156,0.07086614173228346,19
1304081,2,Kolkata Knight Riders,148,0.06349206349206349,19
1304082,1,Royal Challengers Bangalore,68,0.09523809523809523,16
1304082,2,Sunrisers Hyderabad,72,0.02040816326530612,7
1304083,1,Lucknow Super Giants,168,0.048,19
1304083,2,Mumbai Indians,132,0.0625,19
1304084,1,Punjab Kings,187,0.03007518796992481,19
1304084,2,Chennai Super Kings,176,0.047619047619047616,19
1304085,1,Rajasthan Royals,144,0.06504065040650407,19
1304085,2,Royal Challengers Bangalore,115,0.08130081300813008,19
1304086,1,Sunrisers Hyderabad,195,0.047619047619047616,19
1304086,2,Gujarat Titans,199,0.04,19
1304087,1,Kolkata Knight Riders,146,0.07258064516129033,19
1304087,2,Delhi Capitals,150,0.05128205128205128,18
1304088,1,Lucknow Super Giants,153,0.06451612903225806,19
1304088,2,Punjab Kings,133,0.06201550387596899,19
1304089,1,Royal Challengers Bangalore,170,0.04918032786885246,19
1304089,2,Gujarat Titans,174,0.03278688524590164,19
1304090,1,Rajasthan Royals,158,0.047244094488188976,19
1304090,2,Mumbai Indians,161,0.041666666666666664,19
1304091,1,Lucknow Super Giants,195,0.022727272727272728,19
1304091,2,Delhi Capitals,189,0.056910569105691054,19
1304092,1,Chennai Super Kings,202,0.016260162601626018,19
1304092,2,Sunrisers Hyderabad,189,0.04878048780487805,19
1304093,1,Rajasthan Royals,152,0.03937007874015748,19
1304093,2,Kolkata Knight Riders,158,0.024193548387096774,19
1304094,1,Gujarat Titans,143,0.06201550387596899,19
1304094,2,Punjab Kings,145,0.02,15
1304095,1,Royal Challengers Bangalore,173,0.06299212598425197,19
1304095,2,Chennai Super Kings,160,0.06666666666666667,19
1304096,1,Delhi Capitals,207,0.023622047244094488,19
1304096,2,Sunrisers Hyderabad,186,0.06349206349206349,19
1304097,1,Mumbai Indians,177,0.048,19
1304097,2,Gujarat Titans,172,0.04132231404958678,19
1304098,1,Punjab Kings,189,0.03816793893129771,19
1304098,2,Rajasthan Royals,190,0.03225806451612903,19
1304099,1,Lucknow Super Giants,176,0.05737704918032787,19
1304099,2,Kolkata Knight Riders,101,0.11235955056179775,14
1304100,1,Royal Challengers Bangalore,192,0.023809523809523808,19
1304100,2,Sunrisers Hyderabad,125,0.08333333333333333,19
1304101,1,Chennai Super Kings,208,0.04580152671755725,19
1304101,2,Delhi Capitals,117,0.09259259259259259,17
1304102,1,Kolkata Knight Riders,165,0.07142857142857142,19
1304102,2,Mumbai Indians,113,0.09345794392523364,17
1304103,1,Gujarat Titans,144,0.031746031746031744,19
1304103,2,Lucknow Super Giants,82,0.11627906976744186,13
1304104,1,Rajasthan Royals,160,0.048,19
1304104,2,Delhi Capitals,161,0.017543859649122806,18
1304105,1,Chennai Super Kings,97,0.09615384615384616,15
1304105,2,Mumbai Indians,103,0.05319148936170213,14
1304106,1,Punjab Kings,209,0.07258064516129033,19
1304106,2,Royal Challengers Bangalore,155,0.0703125,19
1304107,1,Kolkata Knight Riders,177,0.046875,19
1304107,2,Sunrisers Hyderabad,123,0.06504065040650407,19
1304108,1,Chennai Super Kings,133,0.04,19
1304108,2,Gujarat Titans,137,0.025210084033613446,19
1304109,1,Rajasthan Royals,178,0.04878048780487805,19
1304109,2,Lucknow Super Giants,154,0.0625,19
1304110,1,Delhi Capitals,159,0.056910569105691054,19
1304110,2,Punjab Kings,142,0.07142857142857142,19
1304111,1,Sunrisers Hyderabad,193,0.048,19
1304111,2,Mumbai Indians,190,0.05384615384615385,19
1304112,1,Lucknow Super Giants,210,0.0,19
1304112,2,Kolkata Knight Riders,208,0.06299212598425197,19
1304113,1,Gujarat Titans,168,0.040983606557377046,19
1304113,2,Royal Challengers Bangalore,170,0.017391304347826087,18
1304114,1,Chennai Super Kings,150,0.048,19
1304114,2,Rajasthan Royals,151,0.040983606557377046,19
1304115,1,Delhi Capitals,159,0.0546875,19
1304115,2,Mumbai Indians,160,0.04201680672268908,19
1304116,1,Sunrisers Hyderabad,157,0.064,19
1304116,2,Punjab Kings,160,0.05263157894736842,15
1312197,1,Rajasthan Royals,188,0.047244094488188976,19
1312197,2,Gujarat Titans,191,0.024,19
1312198,1,Royal Challengers Bangalore,207,0.031746031746031744,19
1312198,2,Lucknow Super Giants,193,0.046153846153846156,19
1312199,1,Royal Challengers Bangalore,157,0.06299212598425197,19
1312199,2,Rajasthan Royals,161,0.027522935779816515,18
1312200,1,Rajasthan Royals,130,0.075,19
1312200,2,Gujarat Titans,133,0.02654867256637168,18
